Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,1/31/2023 2:00,2023,1,31,2,363.3,409,Hazardous,352,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 3:00,2023,1,31,3,387.7,426,Hazardous,412,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 4:00,2023,1,31,4,413.8,443,Hazardous,440,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 5:00,2023,1,31,5,409.4,440,Hazardous,405,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 6:00,2023,1,31,6,377.7,419,Hazardous,346,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 7:00,2023,1,31,7,367.1,412,Hazardous,327,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 8:00,2023,1,31,8,372.4,415,Hazardous,384,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 9:00,2023,1,31,9,371.1,415,Hazardous,362,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 10:00,2023,1,31,10,337.9,388,Hazardous,284,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 11:00,2023,1,31,11,246.2,296,Very Unhealthy,168,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 12:00,2023,1,31,12,190,240,Very Unhealthy,134,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 13:00,2023,1,31,13,154,204,Very Unhealthy,118,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 14:00,2023,1,31,14,130.4,190,Unhealthy,107,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 15:00,2023,1,31,15,110.6,179,Unhealthy,91,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 16:00,2023,1,31,16,105.3,177,Unhealthy,100,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 17:00,2023,1,31,17,126.6,188,Unhealthy,148,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 18:00,2023,1,31,18,138.2,194,Unhealthy,150,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 19:00,2023,1,31,19,164.6,215,Very Unhealthy,191,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 20:00,2023,1,31,20,181.2,231,Very Unhealthy,198,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 21:00,2023,1,31,21,190.6,241,Very Unhealthy,200,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 22:00,2023,1,31,22,203.3,253,Very Unhealthy,216,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,1/31/2023 23:00,2023,1,31,23,207.6,258,Very Unhealthy,212,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 0:00,2023,2,1,0,212.3,262,Very Unhealthy,217,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 1:00,2023,2,1,1,218.1,268,Very Unhealthy,224,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 2:00,2023,2,1,2,212.1,262,Very Unhealthy,206,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 3:00,2023,2,1,3,205,255,Very Unhealthy,198,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 4:00,2023,2,1,4,197.4,247,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 5:00,2023,2,1,5,166.1,216,Very Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 6:00,2023,2,1,6,146.5,198,Unhealthy,124,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 7:00,2023,2,1,7,137.3,193,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 8:00,2023,2,1,8,133.1,191,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 9:00,2023,2,1,9,123.4,186,Unhealthy,115,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 10:00,2023,2,1,10,126.1,187,Unhealthy,129,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 11:00,2023,2,1,11,121.6,185,Unhealthy,117,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 12:00,2023,2,1,12,116.7,183,Unhealthy,112,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 13:00,2023,2,1,13,118.6,184,Unhealthy,120,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 14:00,2023,2,1,14,115.8,182,Unhealthy,112,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 15:00,2023,2,1,15,119.6,184,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 16:00,2023,2,1,16,119.2,184,Unhealthy,114,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 17:00,2023,2,1,17,116.6,183,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 18:00,2023,2,1,18,120,184,Unhealthy,135,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 19:00,2023,2,1,19,124.5,187,Unhealthy,139,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 20:00,2023,2,1,20,135.7,192,Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 21:00,2023,2,1,21,138.6,194,Unhealthy,145,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 22:00,2023,2,1,22,134.4,192,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/1/2023 23:00,2023,2,1,23,131.5,190,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 0:00,2023,2,2,0,125.8,187,Unhealthy,113,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 1:00,2023,2,2,1,121.8,185,Unhealthy,113,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 2:00,2023,2,2,2,104.5,176,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 3:00,2023,2,2,3,90,169,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 4:00,2023,2,2,4,87,167,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 5:00,2023,2,2,5,87.5,168,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 6:00,2023,2,2,6,88.2,168,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 7:00,2023,2,2,7,97.6,173,Unhealthy,107,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 8:00,2023,2,2,8,102,175,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 9:00,2023,2,2,9,117.4,183,Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 10:00,2023,2,2,10,115,182,Unhealthy,112,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 11:00,2023,2,2,11,114.5,181,Unhealthy,114,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 12:00,2023,2,2,12,118.6,184,Unhealthy,124,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 13:00,2023,2,2,13,114.9,182,Unhealthy,110,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 14:00,2023,2,2,14,99.7,174,Unhealthy,80,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 15:00,2023,2,2,15,96.3,172,Unhealthy,91,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 16:00,2023,2,2,16,94.5,171,Unhealthy,92,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 17:00,2023,2,2,17,96.4,172,Unhealthy,99,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 18:00,2023,2,2,18,99.1,174,Unhealthy,103,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 19:00,2023,2,2,19,119.7,184,Unhealthy,145,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 20:00,2023,2,2,20,142.1,196,Unhealthy,162,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 21:00,2023,2,2,21,150,200,Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 22:00,2023,2,2,22,156.5,207,Very Unhealthy,163,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/2/2023 23:00,2023,2,2,23,161.2,212,Very Unhealthy,166,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 0:00,2023,2,3,0,156.6,207,Very Unhealthy,152,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 1:00,2023,2,3,1,160.8,211,Very Unhealthy,165,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 2:00,2023,2,3,2,155.6,206,Very Unhealthy,150,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 3:00,2023,2,3,3,154.4,205,Very Unhealthy,153,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 4:00,2023,2,3,4,150.3,200,Unhealthy,144,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 5:00,2023,2,3,5,146.6,198,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 6:00,2023,2,3,6,150.4,200,Unhealthy,145,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 7:00,2023,2,3,7,149.9,200,Unhealthy,147,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 8:00,2023,2,3,8,150.4,200,Unhealthy,154,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 9:00,2023,2,3,9,151.2,202,Very Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 10:00,2023,2,3,10,152.9,203,Very Unhealthy,162,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 11:00,2023,2,3,11,154.3,205,Very Unhealthy,163,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 12:00,2023,2,3,12,153.8,204,Very Unhealthy,151,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 13:00,2023,2,3,13,154.6,205,Very Unhealthy,161,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 14:00,2023,2,3,14,145.7,198,Unhealthy,118,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 15:00,2023,2,3,15,132.3,191,Unhealthy,109,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 16:00,2023,2,3,16,126.8,188,Unhealthy,116,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 17:00,2023,2,3,17,125.5,187,Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 18:00,2023,2,3,18,127.9,188,Unhealthy,133,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 19:00,2023,2,3,19,137.9,194,Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 20:00,2023,2,3,20,146.7,198,Unhealthy,164,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 21:00,2023,2,3,21,160.1,211,Very Unhealthy,178,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 22:00,2023,2,3,22,168.2,219,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/3/2023 23:00,2023,2,3,23,175.6,226,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 0:00,2023,2,4,0,177.8,228,Very Unhealthy,181,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 1:00,2023,2,4,1,176.2,226,Very Unhealthy,174,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 2:00,2023,2,4,2,178.6,229,Very Unhealthy,182,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 3:00,2023,2,4,3,174.7,225,Very Unhealthy,169,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 4:00,2023,2,4,4,174.9,225,Very Unhealthy,175,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 5:00,2023,2,4,5,177,227,Very Unhealthy,182,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 6:00,2023,2,4,6,177.9,228,Very Unhealthy,184,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 7:00,2023,2,4,7,181.6,232,Very Unhealthy,195,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 8:00,2023,2,4,8,187.3,237,Very Unhealthy,207,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 9:00,2023,2,4,9,188.6,239,Very Unhealthy,193,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 10:00,2023,2,4,10,190.1,240,Very Unhealthy,195,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 11:00,2023,2,4,11,188.1,238,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 12:00,2023,2,4,12,180.4,231,Very Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 13:00,2023,2,4,13,163.2,214,Very Unhealthy,136,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 14:00,2023,2,4,14,150.3,200,Unhealthy,131,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 15:00,2023,2,4,15,144.6,197,Unhealthy,135,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 16:00,2023,2,4,16,135.2,192,Unhealthy,124,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 17:00,2023,2,4,17,133.4,191,Unhealthy,131,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 18:00,2023,2,4,18,140.8,195,Unhealthy,152,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 19:00,2023,2,4,19,152.5,203,Very Unhealthy,170,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 20:00,2023,2,4,20,163.6,214,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 21:00,2023,2,4,21,190.9,241,Very Unhealthy,221,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 22:00,2023,2,4,22,217.8,268,Very Unhealthy,242,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/4/2023 23:00,2023,2,4,23,232.1,282,Very Unhealthy,246,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 0:00,2023,2,5,0,243.7,293,Very Unhealthy,255,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 1:00,2023,2,5,1,284.8,335,Hazardous,326,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 2:00,2023,2,5,2,280.4,331,Hazardous,276,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 3:00,2023,2,5,3,281.7,332,Hazardous,283,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 4:00,2023,2,5,4,268.8,319,Hazardous,256,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 5:00,2023,2,5,5,278.9,329,Hazardous,289,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 6:00,2023,2,5,6,296.5,347,Hazardous,316,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 7:00,2023,2,5,7,309.7,360,Hazardous,329,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 8:00,2023,2,5,8,296.7,347,Hazardous,284,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 9:00,2023,2,5,9,278.1,328,Hazardous,235,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 10:00,2023,2,5,10,240.1,290,Very Unhealthy,194,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 11:00,2023,2,5,11,202.1,252,Very Unhealthy,170,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 12:00,2023,2,5,12,167.5,218,Very Unhealthy,135,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 13:00,2023,2,5,13,148.7,199,Unhealthy,130,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 14:00,2023,2,5,14,131.8,190,Unhealthy,115,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 15:00,2023,2,5,15,128.9,189,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 16:00,2023,2,5,16,118.4,183,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 17:00,2023,2,5,17,112.1,180,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 18:00,2023,2,5,18,127.5,188,Unhealthy,143,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 19:00,2023,2,5,19,152.2,203,Very Unhealthy,177,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 20:00,2023,2,5,20,166.1,216,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 21:00,2023,2,5,21,175,225,Very Unhealthy,189,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 22:00,2023,2,5,22,194.7,245,Very Unhealthy,212,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/5/2023 23:00,2023,2,5,23,203.8,254,Very Unhealthy,213,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 0:00,2023,2,6,0,216.4,266,Very Unhealthy,229,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 1:00,2023,2,6,1,217.7,268,Very Unhealthy,219,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 2:00,2023,2,6,2,217.8,268,Very Unhealthy,218,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 3:00,2023,2,6,3,224.4,274,Very Unhealthy,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 4:00,2023,2,6,4,234.2,284,Very Unhealthy,244,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 5:00,2023,2,6,5,237.2,287,Very Unhealthy,245,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 6:00,2023,2,6,6,256.2,307,Hazardous,288,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 7:00,2023,2,6,7,291.7,342,Hazardous,329,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 8:00,2023,2,6,8,297.1,347,Hazardous,308,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 9:00,2023,2,6,9,277.1,327,Hazardous,252,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 10:00,2023,2,6,10,255.5,306,Hazardous,216,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 11:00,2023,2,6,11,238.1,288,Very Unhealthy,209,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 12:00,2023,2,6,12,210.9,261,Very Unhealthy,184,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 13:00,2023,2,6,13,173.9,224,Very Unhealthy,142,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 14:00,2023,2,6,14,149.4,199,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 15:00,2023,2,6,15,126.2,188,Unhealthy,103,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 16:00,2023,2,6,16,116,182,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 17:00,2023,2,6,17,109,179,Unhealthy,102,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 18:00,2023,2,6,18,115.9,182,Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 19:00,2023,2,6,19,150.4,200,Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 20:00,2023,2,6,20,200.7,251,Very Unhealthy,251,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 21:00,2023,2,6,21,239.8,289,Very Unhealthy,279,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 22:00,2023,2,6,22,335.4,385,Hazardous,431,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/6/2023 23:00,2023,2,6,23,352.2,402,Hazardous,369,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 0:00,2023,2,7,0,306.1,356,Hazardous,260,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 1:00,2023,2,7,1,294,344,Hazardous,282,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 2:00,2023,2,7,2,370,414,Hazardous,446,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 3:00,2023,2,7,3,371,415,Hazardous,372,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 4:00,2023,2,7,4,303,353,Hazardous,235,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 5:00,2023,2,7,5,268,318,Hazardous,233,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 6:00,2023,2,7,6,284.5,335,Hazardous,301,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 7:00,2023,2,7,7,505.8,504,Hazardous,727,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 8:00,2023,2,7,8,368.4,413,Hazardous,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 9:00,2023,2,7,9,263.6,314,Hazardous,159,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 10:00,2023,2,7,10,204.8,255,Very Unhealthy,146,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 11:00,2023,2,7,11,164.3,215,Very Unhealthy,124,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 12:00,2023,2,7,12,134.1,192,Unhealthy,104,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 13:00,2023,2,7,13,131.5,190,Unhealthy,129,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 14:00,2023,2,7,14,124.7,187,Unhealthy,118,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 15:00,2023,2,7,15,116.3,182,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 16:00,2023,2,7,16,111.1,180,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 17:00,2023,2,7,17,110.5,179,Unhealthy,110,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 18:00,2023,2,7,18,122.2,185,Unhealthy,134,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 19:00,2023,2,7,19,140.5,195,Unhealthy,159,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 20:00,2023,2,7,20,141.3,195,Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 21:00,2023,2,7,21,147,198,Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 22:00,2023,2,7,22,158.9,209,Very Unhealthy,173,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/7/2023 23:00,2023,2,7,23,187.5,238,Very Unhealthy,212,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 0:00,2023,2,8,0,278.3,329,Hazardous,369,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 1:00,2023,2,8,1,221.6,271,Very Unhealthy,165,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 2:00,2023,2,8,2,166.3,217,Very Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 3:00,2023,2,8,3,137.1,193,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 4:00,2023,2,8,4,112,180,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 5:00,2023,2,8,5,105,177,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 6:00,2023,2,8,6,105.5,177,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 7:00,2023,2,8,7,173.2,223,Very Unhealthy,241,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 8:00,2023,2,8,8,152.1,203,Very Unhealthy,131,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 9:00,2023,2,8,9,141,195,Unhealthy,130,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 10:00,2023,2,8,10,145.5,197,Unhealthy,150,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 11:00,2023,2,8,11,151.2,202,Very Unhealthy,157,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2/8/2023 12:00,2023,2,8,12,147.1,198,Unhealthy,143,UG/M3,1 Hr,Valid
